user_id,month_index,previous_month_spend,spend_2_months_ago,spend_3_months_ago,avg_3_month_spend,purchase_count,avg_purchase_amount,online_purchase_ratio,electronics_spend,fashion_spend,food_spend,home_spend,other_spend,next_month_spend
U0219,17,8436.08,8282.91,8711.83,8476.94,8,1165.48,0.687,1569.73,728.28,2839.42,2260.13,1038.52,7772.0
U0115,18,4157.12,4328.43,3818.16,4101.24,6,650.38,0.428,1871.54,328.46,478.21,296.99,1181.93,3443.86
U0062,13,4739.94,4990.59,5284.5,5005.01,16,289.8,0.62,1860.18,233.89,493.84,262.57,1889.46,4189.18
U0217,6,2311.3,2157.33,1913.16,2127.26,10,232.43,0.264,1090.31,150.53,347.95,157.64,564.87,2174.63
U0026,19,12714.83,11164.27,10986.75,11621.95,11,1109.32,0.783,655.06,1620.87,2115.39,5078.21,3245.31,11367.73
U0197,10,11293.97,11226.64,12700.53,11740.38,9,1345.17,0.834,3828.02,192.66,411.67,2531.51,4330.1,9376.85
U0206,15,11068.63,11676.96,10248.0,10997.86,10,1241.39,0.273,1631.47,1648.28,1595.72,2800.88,3392.27,10044.63
U0110,24,3863.79,4209.35,4712.02,4261.72,8,512.76,0.298,352.32,933.31,1013.38,738.73,826.06,3668.39
U0188,9,33480.27,31722.12,29114.72,31439.04,9,3624.98,0.518,3987.49,4125.72,2650.78,5460.92,17255.35,33424.09
U0239,14,5205.35,5414.28,5606.13,5408.59,7,658.99,0.629,524.08,536.61,1453.41,1182.81,1508.44,4130.3
U0171,7,12695.13,13259.23,12796.21,12916.86,10,1226.26,0.489,4262.42,3746.38,1122.23,1189.27,2374.83,10677.48
U0104,17,12995.73,14737.41,16209.58,14647.57,11,1081.68,0.7,3532.68,3831.77,2229.5,1762.92,1638.86,8268.9
U0009,24,25271.3,24261.32,24053.96,24528.86,13,2077.19,0.447,6831.37,829.2,8411.27,6769.13,2430.33,22640.36
U0167,18,11489.24,12166.91,13486.65,12380.93,12,1038.36,0.919,3274.56,1842.01,1733.49,1322.02,3317.16,8921.54
U0131,6,5888.59,5976.2,6291.77,6052.19,11,524.89,0.671,1015.32,543.7,1725.64,178.71,2425.22,4989.56
U0028,8,8419.64,9558.61,12496.89,10158.38,11,861.12,0.549,1697.4,1402.82,370.0,2581.39,2368.02,7064.69
U0122,18,7089.6,6544.19,7128.35,6920.71,10,684.03,0.477,1726.58,1524.39,1279.48,1846.67,712.47,5880.55
U0111,15,3677.01,4061.75,3530.9,3756.55,13,313.67,0.845,239.78,910.2,568.58,229.68,1728.77,3266.35
U0148,14,9664.27,8824.86,8400.51,8963.21,11,842.23,0.477,2205.48,2188.05,2282.85,2224.83,763.06,8379.7
U0025,4,2037.54,2000.75,1745.96,1928.08,10,225.11,0.668,537.75,801.74,92.17,150.38,455.5,1915.24
U0192,23,5928.48,5501.0,5026.39,5485.29,13,490.71,0.554,1091.78,1791.82,218.72,265.07,2561.09,4369.76
U0096,4,16690.78,17146.24,16983.54,16940.19,15,1223.43,0.803,2288.42,3352.99,5030.48,3896.65,2122.24,13371.45
U0026,4,26638.71,27248.0,24791.06,26225.92,12,2271.83,0.612,3694.63,6750.87,1516.88,5506.48,9169.85,20016.95
U0102,5,16402.42,16474.68,15669.24,16182.12,12,1518.43,0.533,6701.22,1489.24,2886.72,718.23,4607.01,14792.25
U0084,22,20741.33,18526.35,17240.72,18836.13,6,3397.44,0.662,1987.79,5357.58,5250.5,3612.68,4532.78,15421.56
U0247,16,9100.66,8879.38,8366.4,8782.14,10,879.69,0.579,1102.75,1264.05,1787.05,903.01,4043.79,9060.05
U0003,24,30670.11,32489.08,29646.09,30935.09,5,6418.04,0.783,3261.09,1540.5,12952.08,4478.95,8437.49,26851.06
U0135,20,10842.34,11534.6,12167.65,11514.86,13,799.07,0.532,1763.33,448.64,902.36,3309.35,4418.65,9372.97
U0168,16,13082.4,12091.42,11398.01,12190.61,11,1044.57,0.633,2108.52,3419.82,590.38,4448.93,2514.74,8571.69
U0008,13,6564.85,6330.12,5361.39,6085.45,12,514.03,0.455,1289.61,550.51,952.64,2954.86,817.23,6772.08
U0181,9,5967.17,6496.52,6034.4,6166.03,10,608.5,0.654,1352.51,1083.37,1112.82,745.74,1672.74,5055.17
U0241,18,5582.28,5686.12,5481.29,5583.23,10,542.7,0.56,1046.28,647.32,1037.61,1618.66,1232.42,5267.01
U0246,11,8068.25,8111.3,7753.8,7977.78,12,742.95,0.901,1467.25,1423.67,1233.41,1916.39,2027.54,7970.26
U0224,11,17447.32,16555.97,17439.3,17147.53,16,1179.02,0.672,3176.81,5459.69,2315.45,4811.31,1684.06,12245.43
U0067,10,4525.0,5418.99,5789.79,5244.59,6,651.98,0.73,886.26,399.04,1169.45,338.18,1732.07,4334.24
U0019,8,15746.37,15314.09,16852.45,15970.97,13,1319.82,0.71,8039.15,2875.26,2039.22,96.7,2696.04,10591.46
U0069,10,6721.24,6914.12,5608.11,6414.49,7,934.28,0.607,916.34,999.48,1388.74,1563.97,1852.71,6249.91
U0199,4,3175.17,3746.37,4039.04,3653.53,12,256.75,0.649,875.46,367.06,725.44,478.52,728.69,2989.94
U0032,23,16334.42,15785.9,14433.62,15517.98,8,2039.68,0.562,5293.12,645.56,349.68,6914.18,3131.89,17890.32
U0042,14,8174.98,9843.66,9142.57,9053.74,16,508.38,0.876,673.19,354.91,626.15,1387.97,5132.77,7652.86
U0216,24,3248.37,3735.98,4136.87,3707.07,9,309.16,0.887,365.57,1162.98,322.75,351.49,1045.59,3215.15
U0133,24,5202.53,4649.25,4503.66,4785.15,10,592.96,0.637,1991.41,47.31,390.98,877.09,1895.73,3684.99
U0191,7,5969.92,7358.22,7488.66,6938.94,10,550.19,0.682,1077.41,1710.04,422.02,379.55,2380.9,5601.11
U0233,9,5512.77,5650.51,6417.5,5860.26,14,337.12,0.916,110.91,1453.2,1938.01,1130.2,880.44,5603.21
U0161,22,8471.91,7257.99,6708.64,7479.51,10,857.59,0.608,3181.84,878.35,1492.46,522.81,2396.44,5722.64
U0138,18,5143.88,5025.17,5216.05,5128.36,9,590.75,0.678,841.11,337.55,2497.05,752.23,715.94,3797.67
U0081,24,5429.59,5345.92,5272.79,5349.43,8,648.66,0.513,321.58,546.31,311.47,1862.96,2387.28,5741.21
U0208,10,3790.32,3378.33,3215.98,3461.54,9,362.2,0.437,792.08,743.66,620.12,1189.23,445.23,3088.75
U0191,6,7718.16,8027.69,8032.61,7926.15,15,562.77,0.716,1044.36,3750.36,739.62,341.54,1842.28,6712.17
U0080,10,11001.94,11623.13,9810.5,10811.86,7,1646.25,0.853,1616.6,247.41,1588.96,5374.05,2174.91,8244.88
U0177,24,5089.23,5649.07,6055.21,5597.84,9,625.77,0.812,1641.5,658.25,924.99,421.5,1442.99,5211.18
U0244,12,42017.5,40664.14,35177.16,39286.27,10,4806.88,0.85,2864.16,8438.6,3295.71,7503.68,19915.35,36048.04
U0213,14,29870.86,33736.55,33946.47,32517.96,7,4377.24,0.516,7960.23,4586.65,2024.7,13076.97,2222.3,27385.33
U0090,18,11422.28,11103.13,11684.21,11403.21,7,1597.64,0.829,4503.16,890.57,1233.14,60.36,4735.05,10830.28
U0212,11,13231.59,12545.25,14742.56,13506.47,15,845.95,0.793,4701.8,805.12,3015.42,3769.59,939.66,10265.99
U0237,13,6784.86,6902.59,7347.73,7011.73,13,482.22,0.513,2061.23,537.65,930.98,1872.67,1382.34,6713.14
U0191,23,49066.31,52566.88,51358.28,50997.15,13,4312.14,0.323,9206.47,1960.31,12893.57,6001.0,19004.96,48958.57
U0230,13,8098.67,7379.48,7076.89,7518.35,9,995.61,0.711,4738.0,600.2,278.4,1806.6,675.47,6673.6
U0077,12,5550.03,5849.01,6456.17,5951.74,15,352.42,0.704,1454.47,1345.72,856.46,1219.72,673.66,5186.26
U0153,4,9649.27,8906.27,9269.77,9275.1,5,1733.72,0.682,2086.76,2972.17,731.68,1183.69,2674.97,8055.59
U0174,12,12561.24,11544.72,11133.04,11746.33,9,1590.63,0.452,2763.39,1297.89,2007.16,3703.29,2789.51,10916.42
U0019,24,8689.39,8413.76,8003.66,8368.94,12,647.95,0.499,2498.06,3151.38,507.16,630.37,1902.42,6079.52
U0124,7,7784.58,7505.15,6785.18,7358.3,14,588.17,0.699,985.8,1819.16,339.75,282.38,4357.49,6580.17
U0196,24,6820.67,6674.55,6387.07,6627.43,11,623.02,0.459,2039.27,804.1,1702.84,1641.86,632.58,6528.46
U0021,18,24172.97,21766.61,23893.85,23277.81,14,1768.88,0.759,5876.58,1578.82,2202.9,8788.01,5726.65,19466.83
U0112,17,11099.19,10145.95,9529.67,10258.27,5,2402.1,0.489,3556.44,2751.73,1168.73,925.98,2696.31,8219.91
U0118,15,12146.96,11617.48,11659.58,11808.01,9,1530.7,0.875,2981.51,3240.13,546.31,1044.49,4334.51,11438.33
U0094,23,13432.95,13744.66,12464.04,13213.88,9,1659.77,0.706,2182.73,3702.3,254.01,3752.19,3541.71,9737.45
U0187,23,17437.8,15598.43,13341.16,15459.13,8,2067.98,0.471,4458.28,4972.09,3482.1,1699.48,2825.86,11856.25
U0123,8,13051.86,12897.88,12439.63,12796.46,7,1777.61,0.636,3313.06,2450.8,1828.28,2711.52,2748.2,11264.16
U0234,21,7257.95,6781.09,6720.7,6919.91,12,642.97,0.71,1161.67,1592.09,247.84,2824.24,1432.12,6817.08
U0220,6,6076.83,5614.91,5797.24,5829.66,9,706.67,0.766,609.45,2265.81,333.81,1123.76,1743.99,4678.54
U0153,7,17477.93,16257.98,14946.2,16227.37,6,2678.42,0.748,1516.07,4129.0,1119.6,1522.2,9191.06,14245.35
U0182,21,5567.47,5212.05,6308.29,5695.94,11,432.67,0.568,418.96,347.33,1199.43,2001.28,1600.47,5030.01
U0108,18,13390.57,12365.69,12686.7,12814.32,11,1186.57,0.361,5335.74,107.1,1688.53,4511.1,1748.1,9258.86
U0082,14,29492.79,29651.33,27413.5,28852.54,16,1698.16,0.476,10144.22,2884.31,1334.68,1210.78,13918.8,24991.77
U0046,15,5705.98,5552.74,6960.36,6073.03,11,529.01,0.569,1134.69,2122.43,416.96,643.27,1388.61,4715.12
U0098,13,5426.73,5171.21,6602.94,5733.63,10,523.24,0.7,1517.88,1010.2,336.55,1899.95,662.16,4782.38
U0071,12,7867.06,7418.64,7557.0,7614.23,9,862.29,0.414,2239.71,264.81,3597.39,575.75,1189.4,8273.29
U0041,7,17285.95,15438.56,14389.71,15704.74,9,1960.72,0.723,1858.87,5957.57,2926.11,4380.03,2163.37,15308.51
U0174,15,3986.6,3990.29,3989.43,3988.78,13,312.21,0.548,1088.33,60.53,1185.81,244.97,1406.96,3262.2
U0202,17,3325.88,3312.82,2999.25,3212.65,15,228.35,0.459,498.35,259.53,745.82,420.12,1402.06,2812.88
U0003,14,23320.53,21239.02,23144.01,22567.85,11,2250.84,0.789,6431.46,6208.95,5413.48,2967.19,2299.46,19474.56
U0027,5,12666.65,13757.83,14295.79,13573.42,10,1366.85,0.714,1403.18,725.07,4490.53,3286.66,2761.21,12981.68
U0214,17,7269.11,6942.22,7142.58,7117.97,15,519.13,0.824,1706.43,1568.51,573.16,1592.93,1828.08,5983.12
U0078,24,2260.23,2332.38,1917.61,2170.07,11,185.59,0.782,134.46,402.31,639.17,231.42,852.87,1448.88
U0227,10,20650.02,21155.52,18746.41,20183.98,7,2844.59,0.565,3979.09,2041.33,2335.96,7783.63,4510.0,16393.65
U0144,18,3815.25,3796.59,3199.89,3603.91,10,363.54,0.691,937.64,315.38,1879.79,590.51,91.95,3025.35
U0011,15,42464.78,41751.35,39935.26,41383.8,7,5189.91,0.348,3731.02,6045.96,13540.11,13677.21,5470.48,37763.32
U0165,6,14067.67,12309.72,10544.88,12307.42,10,1551.53,0.749,5514.07,2332.0,1055.71,585.99,4579.9,11092.75
U0122,10,22998.97,20048.98,18612.84,20553.59,8,2783.53,0.54,3282.82,5793.58,5096.71,5577.17,3248.69,19932.24
U0037,5,9422.22,9036.45,8572.36,9010.34,12,794.41,0.124,945.95,516.33,2701.49,2468.11,2790.34,8740.85
U0141,8,10451.73,10398.26,9475.51,10108.5,17,698.36,0.965,586.69,3169.01,1144.96,2633.56,2917.51,9092.52
U0096,16,16273.6,15020.63,14680.2,15324.81,10,1494.64,0.83,2104.2,3714.79,1803.57,556.33,8094.72,14717.24
U0241,12,16898.27,17598.99,18220.07,17572.44,10,1706.72,0.707,1784.61,2918.25,3443.72,2828.18,5923.51,11913.75
U0051,22,10240.87,8735.42,9730.55,9568.94,8,1343.05,0.692,1200.31,1567.82,4105.84,2256.82,1110.08,10363.23
U0094,7,3298.93,3488.89,4188.89,3658.91,10,354.18,0.499,366.59,699.0,775.3,946.09,511.96,2371.91
U0129,23,5586.41,5336.66,5143.55,5355.54,13,383.11,0.547,1221.84,274.89,804.49,733.41,2551.77,4966.24
U0166,17,4806.44,4559.51,4421.24,4595.73,9,514.54,0.678,1497.47,2320.96,685.15,100.65,202.2,4031.14
U0109,8,3932.8,3400.13,3346.96,3559.96,6,748.45,0.756,1103.23,686.5,874.36,508.72,759.99,3534.51
U0138,7,23163.5,23179.0,24157.59,23500.03,12,2062.81,0.489,3511.89,2766.29,6228.98,2026.03,8630.31,24620.1
U0204,22,19561.56,19319.62,20056.4,19645.86,13,1619.16,0.293,3465.12,10775.65,901.39,2713.04,1706.35,16458.29
U0025,18,11649.95,11330.56,10832.9,11271.14,10,1000.0,0.594,2435.7,1816.2,1416.31,3972.88,2008.86,12370.14
U0061,16,16843.05,14788.0,14008.69,15213.25,9,2027.8,0.551,777.86,8075.87,686.59,4057.89,3244.82,15330.49
U0144,9,11747.89,11193.18,11978.02,11639.7,13,883.37,0.631,1086.0,1022.19,264.3,1512.6,7862.8,9992.39
U0176,7,5196.31,5514.6,5020.95,5243.95,11,448.99,0.343,703.02,1232.18,1787.61,1083.44,390.05,4653.71
U0136,9,15448.81,14399.26,13843.44,14563.84,9,1618.69,0.39,5379.71,1767.7,5332.54,888.85,2080.02,12906.57
U0210,10,14118.68,16328.7,14092.73,14846.7,14,878.71,0.536,1937.69,5894.14,3744.92,1017.65,1524.27,12696.33
U0075,9,9172.49,9909.13,11439.76,10173.79,6,1555.53,0.79,1820.23,3450.97,2572.76,304.22,1024.3,8376.95
U0240,8,24051.86,23157.59,23597.83,23602.43,10,2533.29,0.712,8591.07,6669.82,4295.82,1174.8,3320.35,21870.36
U0118,22,14395.65,15226.56,13243.17,14288.46,10,1534.14,0.589,4771.46,972.37,3363.57,3735.86,1552.4,13506.79
U0076,15,6353.27,6514.93,5789.35,6219.19,11,517.93,0.623,2169.89,1291.87,790.07,1057.01,1044.43,5289.59
U0162,9,7696.62,8106.21,7962.85,7921.89,11,731.53,0.597,2493.03,383.81,440.43,630.26,3749.1,6391.4
U0077,18,6538.84,6002.41,5661.19,6067.48,9,782.43,0.459,1054.67,676.32,810.18,3756.53,241.14,5523.69
U0215,12,16442.62,15667.66,14094.46,15401.58,14,1338.47,0.506,1967.73,2223.61,4084.1,1285.37,6881.81,14216.73
U0035,6,14524.02,15024.76,15269.66,14939.48,9,1436.53,0.557,1955.18,2220.92,4233.52,3885.87,2228.53,11787.12
U0111,17,12004.57,12665.43,12585.53,12418.51,14,978.02,0.786,3679.07,329.21,3480.25,247.58,4268.46,9319.03
U0130,8,35506.7,30155.54,28522.98,31395.07,9,4439.58,0.297,18935.1,4553.42,724.24,3717.54,7576.4,33583.45
U0221,6,20185.46,21105.51,20721.85,20670.94,13,1433.99,0.52,3477.66,9246.67,574.8,1337.99,5548.33,17327.88
U0152,16,20970.58,21825.2,20875.23,21223.67,9,1998.27,0.734,5142.87,1900.06,3683.58,4724.09,5519.98,19717.74
U0178,14,13570.93,13885.41,12456.55,13304.3,11,1183.08,0.613,6254.62,1292.54,4255.28,605.29,1163.19,11088.67
U0114,17,9083.04,9160.76,9537.9,9260.57,10,975.81,0.615,2636.85,56.71,1244.45,2440.81,2704.22,6971.15
U0114,23,20420.25,20801.93,18503.36,19908.52,15,1252.1,0.354,2461.43,4697.99,6126.62,6359.13,775.08,16948.71
U0175,9,18063.92,17933.81,16086.03,17361.25,17,1219.69,0.793,5444.11,1536.51,5478.76,3522.43,2082.11,13222.64
U0024,9,8878.86,9006.06,8728.07,8871.0,12,755.27,0.76,3816.59,1597.52,1841.17,816.82,806.77,8048.7
U0158,7,40087.62,38757.62,42251.1,40365.44,14,2613.21,0.631,9620.03,12762.62,1968.8,8877.94,6858.23,32068.13
U0185,20,5659.41,5594.86,5318.73,5524.33,8,805.46,0.579,931.24,914.26,1542.9,1117.35,1153.66,4641.34
U0037,4,1879.12,1648.24,1511.16,1679.51,10,213.75,0.537,751.7,454.53,442.21,74.04,156.64,1716.46
U0192,12,10796.18,9032.5,9195.46,9674.71,12,984.36,0.584,7529.37,701.02,563.31,1026.34,976.13,9376.03
U0058,11,2825.04,2629.09,2276.74,2576.96,11,268.78,0.742,739.99,558.54,954.58,112.51,459.42,2073.85
U0123,22,8256.28,8404.82,7321.11,7994.07,6,1193.4,0.353,1797.02,2024.69,886.74,2026.6,1521.22,5992.4
U0248,19,3228.45,3582.95,3198.99,3336.8,10,308.27,0.445,1010.86,531.08,652.57,620.38,413.56,3056.92
U0076,7,4519.83,4925.78,4737.27,4727.63,10,515.1,0.553,442.35,540.75,81.13,167.21,3288.4,3612.42
U0041,6,5395.01,5504.88,6247.23,5715.71,13,386.02,0.655,2803.79,297.04,311.46,976.32,1006.39,4772.03
U0183,15,5716.43,5320.73,6219.82,5752.32,9,665.17,0.8,2240.83,651.14,446.88,772.2,1605.37,4709.37
U0167,14,3084.24,3234.61,3350.65,3223.17,9,311.97,0.577,1675.27,57.12,187.95,789.18,374.72,2377.5
U0088,12,3431.27,3804.57,3655.6,3630.48,12,312.78,0.568,1514.75,985.8,474.52,54.66,401.54,3539.03
U0121,19,4643.34,5252.38,5297.42,5064.38,10,479.95,0.502,1159.87,1845.94,203.87,582.58,851.07,4599.89
U0142,10,21373.43,19219.11,17424.85,19339.13,10,2334.64,0.768,7208.74,4063.61,4107.33,1548.67,4445.09,18072.37
U0032,5,17290.26,17111.1,15058.21,16486.52,12,1441.01,0.531,457.12,2923.52,626.74,4573.36,8709.52,17335.96
U0217,21,8947.9,8464.49,7604.99,8339.12,15,670.36,0.459,3333.99,217.13,2082.19,990.23,2324.36,7315.08
U0069,4,4908.0,4688.08,5010.75,4868.94,13,368.36,0.4,726.04,973.44,276.77,1869.34,1062.41,3827.62
U0020,8,9096.72,8972.79,9955.82,9341.78,11,715.79,0.593,2415.04,469.52,1421.39,2782.44,2008.32,7677.56
U0053,16,11966.91,11812.5,11051.91,11610.44,7,1686.0,0.609,2941.49,694.93,4004.79,2511.43,1814.27,11179.14
U0039,22,7675.5,7121.72,6500.32,7099.18,11,633.24,0.447,2046.59,403.68,1450.29,1876.51,1898.43,6209.6
U0129,17,19824.12,20656.31,20021.24,20167.22,10,2071.77,0.814,1181.55,3601.3,1815.95,3633.55,9591.77,17416.33
U0235,8,6378.16,7170.59,6204.06,6584.27,13,503.91,0.787,928.91,1528.79,1400.94,602.14,1917.38,5957.98
U0113,23,10510.96,9691.26,10145.88,10116.03,6,1643.19,0.635,2859.15,3487.74,565.61,1485.88,2112.58,8626.06
U0107,10,10995.68,10742.26,11980.21,11239.38,15,677.68,0.646,2027.55,1162.29,1331.57,6177.64,296.63,8191.22
U0016,12,14476.37,14390.01,12615.16,13827.18,14,1069.72,0.785,990.53,939.47,3042.51,1909.38,7594.48,11526.13
U0165,14,18332.43,18408.98,17379.89,18040.43,10,1640.75,0.474,2260.8,3383.59,10665.54,1276.34,746.14,12585.8
U0073,14,6969.96,7928.93,8074.86,7657.91,9,880.93,0.458,1510.04,2427.02,716.77,473.92,1842.22,6422.85
U0222,15,8373.54,8414.35,8372.81,8386.9,5,1774.76,0.724,319.12,2056.74,1737.22,1033.77,3226.7,6861.92
U0234,23,6096.73,6307.64,5887.01,6097.13,10,634.8,0.376,731.74,1851.22,809.47,664.88,2039.41,5154.62
U0194,4,2872.64,2772.92,2522.84,2722.8,12,266.32,0.518,240.12,330.32,558.28,55.4,1688.53,2791.75
U0222,6,15792.71,14438.04,13481.34,14570.7,10,1568.29,0.634,3443.22,1414.67,3988.2,1261.99,5684.62,10682.12
U0146,12,18097.5,18142.89,19571.95,18604.11,13,1573.96,0.713,823.65,4895.69,4684.79,956.57,6736.79,14236.41
U0093,22,9305.76,8581.42,7471.71,8452.96,18,460.67,0.65,1165.4,1494.33,1422.0,2043.28,3180.75,8991.6
U0229,18,6574.49,6310.4,5637.69,6174.19,15,412.6,0.485,2344.26,1123.56,333.89,544.32,2228.47,5950.63
U0168,12,11786.57,10083.16,9055.61,10308.45,9,1303.39,0.757,3605.1,1650.54,1284.11,1848.88,3397.94,8419.25
U0039,4,7229.59,6641.12,7178.36,7016.36,11,593.2,0.233,1154.45,853.63,1368.64,956.87,2896.0,5581.2
U0096,24,19308.77,17625.4,15341.04,17425.07,12,1830.12,0.723,1022.97,3122.9,2957.28,8656.96,3548.65,13160.17
U0071,21,10362.69,8375.41,7499.26,8745.79,7,1451.61,0.647,2931.82,1087.8,1447.9,901.49,3993.68,6252.33
U0102,23,44460.78,45292.36,44018.29,44590.48,11,4355.64,0.794,3060.4,19863.61,14802.39,2699.78,4034.59,36258.31
U0109,16,13164.63,12880.53,12944.62,12996.59,13,966.23,0.853,5080.0,1434.21,1159.4,4627.72,863.3,11902.72
U0196,10,56573.79,51054.38,41991.24,49873.13,16,3151.27,0.802,10025.05,13144.23,22306.84,881.04,10216.63,50543.89
U0142,20,4316.82,4691.85,4304.53,4437.73,12,339.26,0.779,441.02,950.51,1414.03,206.03,1305.23,3746.14
U0075,16,3891.77,3959.61,4550.86,4134.08,13,342.52,0.66,346.83,689.4,652.32,1475.23,727.99,3114.67
U0045,10,4293.73,4413.12,3726.98,4144.61,13,314.7,0.715,927.29,840.73,792.7,192.92,1540.08,3984.07
U0093,23,4123.85,4470.4,4967.82,4520.69,12,386.84,0.46,681.61,494.26,168.64,2335.48,443.85,4262.27
U0196,21,3833.1,4018.16,3618.73,3823.33,8,419.45,0.702,1028.22,608.21,578.94,893.87,723.86,3741.5
U0121,11,12402.53,12640.94,12771.64,12605.04,8,1546.46,0.832,6819.31,503.3,2242.33,964.9,1872.69,11053.78
U0130,6,3421.78,3293.48,2949.05,3221.44,9,366.17,0.468,389.92,605.91,164.94,318.39,1942.63,2821.69
U0079,17,9632.46,9160.1,9854.53,9549.03,14,587.33,0.398,3038.66,1215.18,852.37,2569.18,1957.06,7214.98
U0087,24,11746.22,13479.11,13579.73,12935.02,12,1066.92,0.737,2751.33,1626.97,4976.05,1256.89,1134.97,9118.21
U0159,9,10362.82,11056.62,11363.07,10927.51,15,786.84,0.554,936.49,3417.1,629.68,2838.7,2540.85,8616.18
U0246,23,8191.04,8072.58,8501.3,8254.97,7,1111.92,0.479,1908.57,695.96,1493.91,2464.48,1628.13,7148.29
U0243,19,7171.33,6923.25,6270.6,6788.39,13,577.93,0.782,1456.3,1837.41,702.58,1497.38,1677.66,6377.85
U0243,16,4071.46,4250.97,3883.4,4068.61,6,646.2,0.785,367.04,1285.33,430.86,900.79,1087.44,3628.52
U0137,23,10166.72,8693.39,7809.56,8889.89,10,990.6,0.882,1882.9,4741.66,855.44,142.41,2544.3,8576.17
U0224,8,6608.73,6617.08,7579.65,6935.15,10,625.07,0.638,1362.4,960.19,1824.39,1732.17,729.58,6689.11
U0068,13,14592.62,14850.76,16397.5,15280.29,12,1102.31,0.583,2231.74,2892.87,1611.84,7015.14,841.03,12214.86
U0189,14,55552.75,47908.92,43184.36,48882.01,8,6092.68,0.639,11600.6,9751.78,1676.83,22951.14,9572.4,52401.7
U0001,6,28341.25,26312.58,25042.51,26565.45,17,1420.94,0.75,3261.45,1526.9,2354.69,11482.65,9715.55,23923.32
U0012,5,7417.96,8244.08,8153.35,7938.46,13,523.41,0.407,2882.51,1484.8,897.14,587.38,1566.13,6182.44
U0137,9,18830.63,19672.34,18739.84,19080.94,9,2068.97,0.608,7542.25,187.54,1247.2,6639.91,3213.73,17911.36
U0095,4,11232.15,11431.82,12198.51,11620.83,19,623.33,0.281,2507.44,3753.98,1247.77,1104.03,2618.93,11030.26
U0107,9,7059.35,7787.35,7652.06,7499.58,7,1026.3,0.712,810.8,544.17,2080.24,2289.05,1335.08,5379.43
U0010,23,7669.91,7947.73,9786.79,8468.14,6,1190.6,0.655,1622.06,766.94,2024.62,1567.02,1689.27,7533.59
U0126,11,3035.63,2839.42,3516.34,3130.46,9,350.84,0.437,468.11,870.18,179.12,924.7,593.51,2044.56
U0110,7,7652.08,7312.76,6811.55,7258.8,10,738.26,0.875,1648.95,27.85,2944.5,1340.84,1689.94,5511.1
U0217,19,9605.53,9652.16,9587.98,9615.22,11,795.77,0.357,943.96,2072.51,532.74,1666.78,4389.53,8236.37
U0240,10,27360.42,24612.15,22162.58,24711.72,13,2337.68,0.591,4640.22,11158.41,2753.09,1216.58,7592.13,21666.82
U0155,9,26355.57,26797.45,23676.35,25609.79,12,2039.33,0.508,4069.7,6900.82,7961.99,2527.31,4895.75,25225.41
U0028,24,17133.23,16526.03,17534.3,17064.52,12,1398.91,0.739,785.4,6887.56,480.47,4908.78,4071.02,14167.41
U0100,20,5710.99,4809.29,5134.52,5218.26,14,388.07,0.573,373.98,1616.55,2242.35,403.19,1074.92,4862.16
U0147,24,5855.89,6462.68,6875.28,6397.95,15,338.51,0.727,553.83,1179.4,1478.28,939.35,1705.03,3941.74
U0229,20,6670.09,6524.16,7909.03,7034.42,6,1252.83,0.491,1852.99,734.11,1150.26,1625.55,1307.19,6809.59
U0120,19,5123.48,4483.01,4717.76,4774.75,8,569.53,0.808,1787.77,357.42,37.58,212.38,2728.33,4884.35
U0020,20,8075.35,8026.55,7087.21,7729.7,9,955.86,0.816,605.69,1082.95,4187.93,981.78,1216.99,4982.87
U0192,7,6039.11,6389.16,7432.43,6620.23,11,557.23,0.742,1253.13,1004.8,1204.14,2135.63,441.41,4810.69
U0081,20,5707.95,5178.72,5186.26,5357.64,7,833.76,0.747,1313.98,2474.57,1044.5,539.29,335.6,5045.22
U0069,6,2504.14,2761.72,2856.89,2707.58,13,208.63,0.572,847.87,42.83,615.44,223.93,774.07,2136.58
U0191,11,5370.65,5075.72,5232.02,5226.13,10,461.77,0.657,195.85,266.1,622.64,927.29,3358.78,4038.37
U0216,20,11078.43,11774.29,10697.39,11183.37,13,730.55,0.488,4594.71,382.4,3238.68,168.76,2693.88,9930.6
U0148,24,9313.8,8959.82,8306.18,8859.93,10,1066.03,0.638,4459.2,553.98,1100.5,744.2,2455.92,8150.83
U0139,24,12200.68,10596.66,9685.5,10827.61,11,1000.73,0.728,1347.93,4474.29,26.51,3634.3,2717.65,10570.98
U0198,21,6526.7,6825.57,7100.21,6817.49,10,556.81,0.825,1349.65,1120.89,1697.96,1597.22,760.98,5734.69
U0008,14,7498.44,7330.56,7514.75,7447.91,9,855.24,0.584,2317.15,1764.56,993.26,1259.86,1163.6,5780.36
U0006,5,1813.07,1549.39,1375.39,1579.28,9,189.61,0.856,209.55,706.41,211.79,136.28,549.03,1289.06
U0073,24,25882.22,21599.1,18998.08,22159.8,9,2551.9,0.36,7821.36,10215.71,3824.76,1674.85,2345.52,18224.16
U0010,12,17838.62,16005.12,13113.3,15652.35,10,1812.49,0.546,6628.84,3737.26,625.61,1002.32,5844.58,14128.01
U0227,11,6246.5,6623.71,7087.61,6652.61,10,541.01,0.797,1188.44,112.54,1568.62,1915.52,1461.37,4614.1
U0067,19,6509.9,6890.0,7393.82,6931.24,6,1060.95,0.803,580.13,1991.58,2521.43,668.84,747.91,6554.06
